,language,url,query,documentation
3111,python,https://github.com/WZBSocialScienceCenter/tmtoolkit/blob/ca8b9d072e37ccc82b533f47d48bd9755722305b/tmtoolkit/topicmod/visualize.py#L182-L232,heatmap from 3d coordinates,"Plot a heatmap for a topic-word distribution `topic_word_distrib` to a matplotlib Figure `fig` and Axes `ax`
    using `vocab` as vocabulary on the x-axis and topics from 1 to `n_topics=doc_topic_distrib.shape[1]` on
    the y-axis.
    A subset of words from `vocab` can be specified either directly with a sequence `which_words` or
    `which_document_indices` containing a sequence of word indices in `vocab`.
    A subset of topics can be specified either with a sequence `which_topics` containing sequence of numbers between
    [1, n_topics] or `which_topic_indices` which is a number between [0, n_topics-1]
    Additional arguments can be passed via `kwargs` to `plot_heatmap`.

    Please note that it is almost always necessary to select a subset of your topic-word distribution with the
    `which_words` or `which_topics` parameters, as otherwise the amount of data to be plotted will be too high
    to give a reasonable picture."
3112,python,https://github.com/daler/metaseq/blob/fa875d1f72317aa7ef95cb128b739956b16eef9f/metaseq/plotutils.py#L233-L269,heatmap from 3d coordinates,"Helper function for adding labels to subsets within a heatmap.

    Assumes that imshow() was called with `subsets` and `subset_order`.

    Parameters
    ----------
    ax : matplotlib.Axes
        The axes to label.  Generally you can use `fig.array_axes` attribute of
        the Figure object returned by `metaseq.plotutils.imshow`.

    subset_by, subset_order : array, list
        See `metaseq.plotutils.imshow()` docstring; these should be the same
        `subsets` and `subset_order` that were provided to that function."
3113,python,https://github.com/WZBSocialScienceCenter/tmtoolkit/blob/ca8b9d072e37ccc82b533f47d48bd9755722305b/tmtoolkit/topicmod/visualize.py#L124-L179,heatmap from 3d coordinates,"Plot a heatmap for a document-topic distribution `doc_topic_distrib` to a matplotlib Figure `fig` and Axes `ax`
    using `doc_labels` as document labels on the y-axis and topics from 1 to `n_topics=doc_topic_distrib.shape[1]` on
    the x-axis.
    Custom topic labels can be passed as `topic_labels`.
    A subset of documents can be specified either with a sequence `which_documents` containing a subset of document
    labels from `doc_labels` or `which_document_indices` containing a sequence of document indices.
    A subset of topics can be specified either with a sequence `which_topics` containing sequence of numbers between
    [1, n_topics] or `which_topic_indices` which is a number between [0, n_topics-1]
    Additional arguments can be passed via `kwargs` to `plot_heatmap`.

    Please note that it is almost always necessary to select a subset of your document-topic distribution with the
    `which_documents` or `which_topics` parameters, as otherwise the amount of data to be plotted will be too high
    to give a reasonable picture."
3114,python,https://github.com/vanheeringen-lab/gimmemotifs/blob/1dc0572179e5d0c8f96958060133c1f8d92c6675/gimmemotifs/maelstrom.py#L495-L558,heatmap from 3d coordinates,"Plot clustered heatmap of predicted motif activity.
        
        Parameters
        ----------
        kind : str, optional
            Which data type to use for plotting. Default is 'final', which will plot the 
            result of the rang aggregation. Other options are 'freq' for the motif frequencies,
            or any of the individual activities such as 'rf.score'.
            
        min_freq : float, optional
            Minimum frequency of motif occurrence.
            
        threshold : float, optional
            Minimum activity (absolute) of the rank aggregation result. 
        
        name : bool, optional
            Use factor names instead of motif names for plotting.
        
        max_len : int, optional
            Truncate the list of factors to this maximum length.
            
        aspect : int, optional
            Aspect ratio for tweaking the plot.
            
        kwargs : other keyword arguments
            All other keyword arguments are passed to sns.clustermap

        Returns
        -------
        cg : ClusterGrid
            A seaborn ClusterGrid instance."
3115,php,https://github.com/eghojansu/moe/blob/f58ec75a3116d1a572782256e2b38bb9aab95e3c/src/AbstractModel.php#L681-L687,get all parents of xml node,Get all
3116,java,https://github.com/zerodhatech/javakiteconnect/blob/4a3f15ff2c8a1b3b6ec61799f8bb047e4dfeb92d/sample/src/Examples.java#L251-L255,get all parents of xml node,Get holdings.
3117,python,https://github.com/facelessuser/soupsieve/blob/24859cc3e756ebf46b75547d49c6b4a7bf35ee82/soupsieve/css_match.py#L1340-L1352,get all parents of xml node,Get comments.
3118,php,https://github.com/spatie/laravel-link-checker/blob/944ecf3ce39a0c2436708108d96eef2b8d54553c/src/CheckLinksCommand.php#L88-L99,get all parents of xml node,Get the profile.
3119,python,https://github.com/Genida/django-meerkat/blob/486502a75bb0800266db785fd32717d8c0eb8deb/src/meerkat/logs/boxes.py#L68-L100,get all parents of xml node,Get the context.
3120,python,https://github.com/facelessuser/backrefs/blob/3b3d60f5d57b02044f880aa29c9c5add0e31a34f/backrefs/_bre_parse.py#L288-L317,get all parents of xml node,Get comments.
3121,python,https://github.com/Genida/django-meerkat/blob/486502a75bb0800266db785fd32717d8c0eb8deb/src/meerkat/logs/boxes.py#L118-L127,get all parents of xml node,Get the items.
3122,python,https://github.com/facelessuser/soupsieve/blob/24859cc3e756ebf46b75547d49c6b4a7bf35ee82/setup.py#L22-L31,get all parents of xml node,Get the dependencies.
3123,python,https://github.com/Clinical-Genomics/housekeeper/blob/a7d10d327dc9f06274bdef5504ed1b9413f2c8c1/housekeeper/cli/get.py#L14-L24,get all parents of xml node,Get files.
3124,php,https://github.com/dukt/oauth/blob/6f0e2d7139ffd6a52f24853938a368d55a163d0d/services/OauthService.php#L595-L624,get all parents of xml node,Get Providers
3125,php,https://github.com/kaiohken1982/NeobazaarDocumentModule/blob/edb0223878fe02e791d2a0266c5a7c0f2029e3fe/src/Document/Controller/ClassifiedController.php#L78-L85,get all parents of xml node,Get the model
3126,go,https://github.com/syndtr/goleveldb/blob/c3a204f8e96543bb0cc090385c001078f184fc46/leveldb/db_state.go#L158-L170,get all parents of xml node,// Get all memdbs.
3127,python,https://github.com/UCL-INGI/INGInious/blob/cbda9a9c7f2b8e8eb1e6d7d51f0d18092086300c/inginious/frontend/pages/preferences/bindings.py#L15-L20,get all parents of xml node,GET request
3128,python,https://github.com/happyleavesaoc/python-voobly/blob/83b4ab7d630a00459c2a64e55e3ac85c7be38194/voobly/__init__.py#L167-L186,get all parents of xml node,Get ladder.
3129,python,https://github.com/ultrabug/py3status/blob/4c105f1b44f7384ca4f7da5f821a47e468c7dee2/py3status/modules/kdeconnector.py#L169-L181,get all parents of xml node,Get the battery
3130,php,https://github.com/jrgp/linfo/blob/d7c8b3a7bb1837572684491006173283a8090bc8/src/Linfo/OS/OpenBSD.php#L254-L279,get all parents of xml node,Get uptime
3131,python,https://github.com/happyleavesaoc/python-snapcast/blob/9b3c483358677327c7fd6d0666bf474c19d87f19/snapcast/client/__init__.py#L31-L34,get all parents of xml node,Get MAC.
3132,go,https://github.com/1and1/oneandone-cloudserver-sdk-go/blob/b351786787a62636a16eae97f14e51991384ae4c/vpns.go#L25-L39,get all parents of xml node,// GET /vpns
3133,go,https://github.com/shkh/lastfm-go/blob/29483feae85788de18215fcfdf60ff6deeff19e4/lastfm/util.go#L217-L255,get all parents of xml node,"/////////////
// GET API //
/////////////"
3134,php,https://github.com/dukt/oauth/blob/6f0e2d7139ffd6a52f24853938a368d55a163d0d/services/OauthService.php#L208-L220,get all parents of xml node,Get providers
3135,ruby,https://github.com/maru-u/notee/blob/42caa638a6a3d8a92fbcd2329f54fca55441412f/app/controllers/notee/users_controller.rb#L12-L15,get all parents of xml node,GET /users
3136,php,https://github.com/dezwork/dwphp-framework/blob/68bc67f1d915a70aaf9545f448a7fdebf825d021/config/construction/Init.php#L735-L780,get all parents of xml node,/* GET PATH
3137,go,https://github.com/BurntSushi/xgbutil/blob/f7c97cef3b4e6c88280a5a7091c3314e815ca243/ewmh/ewmh.go#L669-L684,get all parents of xml node,// _NET_WM_ICON_GEOMETRY get
3138,go,https://github.com/taoh/linodego/blob/a7137ee37a7a7e0becff1e89a23fd34e8b8c3e5f/avail_service.go#L65-L76,get all parents of xml node,// Get Distributions
3139,go,https://github.com/containerd/containerd/blob/a17c8095716415cebb1157a27db5fccace56b0fc/runtime/task_list.go#L48-L64,get all parents of xml node,// Get a task
3140,go,https://github.com/revel/revel/blob/a3d7a7c23ca885cc5036d3641ede49ce4a14ee2e/server_adapter_go.go#L308-L313,get all parents of xml node,// Get the response
3141,go,https://github.com/bitfinexcom/bitfinex-api-go/blob/c16c61b288fbf09bfe1b22ee0a0e66b83f6c326b/v1/order_book.go#L38-L66,get all parents of xml node,// GET /book
3142,php,https://github.com/proyecto404/gigya-php-sdk/blob/d4c1c0c508a75cef12f94a5a160dab50a0378840/GSSDK.php#L733-L736,get all parents of xml node,/* GET BOOLEAN
3143,php,https://github.com/proyecto404/gigya-php-sdk/blob/d4c1c0c508a75cef12f94a5a160dab50a0378840/GSSDK.php#L745-L748,get all parents of xml node,/* GET LONG
3144,php,https://github.com/volodymyr-volynets/framework/blob/975a49d7ac1697ed13e82e445908e7886ee62fb8/Object/ACL/Resources.php#L64-L66,get all parents of xml node,"Get (static)

@see $this::get()"
3145,go,https://github.com/tecbot/gorocksdb/blob/8752a943348155073ae407010e2b75c40480271a/cow.go#L39-L42,get all parents of xml node,// Get gets the item at index.
3146,go,https://github.com/CloudyKit/jet/blob/62edd43e4f88c6be452fd5feac77f716f546ebf6/func.go#L30-L38,get all parents of xml node,// Get gets an argument by index.
3147,go,https://github.com/minio/minio/blob/4b858b562a0887e10bfd0414dc87e68f1af31c3a/pkg/event/target/queuestore.go#L108-L133,get all parents of xml node,// Get - gets a event from the store.
3148,go,https://github.com/go-xorm/xorm/blob/ce804aee6c5118ed9a6bc04754aea4ea65232fe5/cache_memory_store.go#L35-L43,get all parents of xml node,// Get gets object from store
3149,ruby,https://github.com/soffes/unmarkdown/blob/5dac78bc785918e36568b23b087cccb90e288b53/lib/unmarkdown/parser.rb#L133-L139,get all parents of xml node,Get the content from a node
3150,python,https://github.com/hydraplatform/hydra-base/blob/9251ff7946505f7a272c87837390acd1c435bc6e/hydra_base/lib/network.py#L885-L906,get all parents of xml node,Get all the nodes in a network
3151,java,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/com/alibaba/jstorm/daemon/nimbus/TopologyAssign.java#L746-L761,get all parents of xml node,Get free resources
3152,python,https://github.com/letuananh/chirptext/blob/ce60b47257b272a587c8703ea1f86cd1a45553a7/chirptext/texttaglib.py#L234-L236,get all parents of xml node,Get all tags of a type
3153,java,https://github.com/threerings/nenya/blob/3165a012fd859009db3367f87bd2a5b820cc760a/core/src/main/java/com/threerings/media/sound/SoundLoader.java#L117-L132,get all parents of xml node,Get the cached Config.
3154,python,https://github.com/jplusplus/statscraper/blob/932ec048b23d15b3dbdaf829facc55fd78ec0109/statscraper/scrapers/SMHIScraper.py#L27-L44,get all parents of xml node,Get a all available apis
3155,php,https://github.com/ymcatwincities/openy/blob/65e77ea7811947a0bf07af3550cf5cb280598808/modules/custom/openy_activity_finder/src/OpenyActivityFinderSolrBackend.php#L455-L508,get all parents of xml node,Get Locations Info.
3156,python,https://github.com/NoviceLive/intellicoder/blob/6cac5ebfce65c370dbebe47756a1789b120ef982/intellicoder/synthesizers.py#L290-L298,get all parents of xml node,Get the decls of the module.
3157,python,https://github.com/saltstack/salt/blob/e8541fd6e744ab0df786c0f76102e41631f45d46/salt/cloud/clouds/proxmox.py#L1059-L1073,get all parents of xml node,Get VM configuration
3158,python,https://github.com/acutesoftware/AIKIF/blob/fcf1582dc5f884b9a4fa7c6e20e9de9d94d21d03/scripts/examples/document_AIKIF.py#L147-L156,get all parents of xml node,Get list of applications
3159,python,https://github.com/explosion/thinc/blob/90129be5f0d6c665344245a7c37dbe1b8afceea2/examples/spacy_tagger.py#L58-L66,get all parents of xml node,Get word shapes.
3160,java,https://github.com/jbundle/jbundle/blob/4037fcfa85f60c7d0096c453c1a3cd573c2b0abc/main/db/src/main/java/org/jbundle/main/user/db/UserLogosField.java#L59-L67,get all parents of xml node,Get the conversion Map.
3161,python,https://github.com/happyleavesaoc/python-voobly/blob/83b4ab7d630a00459c2a64e55e3ac85c7be38194/voobly/__init__.py#L443-L495,get all parents of xml node,Get match metadata.
3162,python,https://github.com/255BITS/hyperchamber/blob/4d5774bde9ea6ce1113f77a069ffc605148482b8/hyperchamber/selector.py#L77-L89,get all parents of xml node,Gets the ith config
3163,php,https://github.com/bseddon/XBRL/blob/6ffdcedd68b0a7957b2358bcec15b22bd4c5dc94/XBRL.php#L4600-L4622,get all parents of xml node,Get the essenceAlias array
3164,javascript,https://github.com/panjiesw/frest/blob/975a16ae24bd214b608d0b0001d3d86e5cd65f9e/internal/docs/themes/hugo-theme-learn/static/js/hugo-learn.js#L2-L17,get all parents of xml node,Get Parameters from some url
3165,python,https://github.com/manns/pyspread/blob/0e2fd44c2e0f06605efc3058c20a43a8c1f9e7e0/pyspread/src/gui/_grid.py#L666-L676,underline text in label widget,Cell font underline event handler
3166,go,https://github.com/signalfx/golib/blob/5aa9ff46dab65ebcaaf1cee9c32b7d3e761ac6ef/disco/thrift.go#L60-L62,underline text in label widget,// IsOpen will return true if there is a connected underline transport and it is open
3167,go,https://github.com/kataras/iris/blob/6aafc0b9d5e97d0c52e325d8c4b4d23d61eb3f9d/context/gzip_response_writer.go#L108-L112,underline text in label widget,"// Write prepares the data write to the gzip writer and finally to its
// underline response writer, returns the uncompressed len(contents)."
3168,ruby,https://github.com/mare-imbrium/canis/blob/8bce60ff9dad321e299a6124620deb4771740b0b/lib/canis/core/widgets/rwidget.rb#L3159-L3174,underline text in label widget,"bind hotkey to form keys. added 2008-12-15 20:19
 use ampersand in name or underline
 IS THIS USED ??"
3169,python,https://github.com/pyout/pyout/blob/d9ff954bdedb6fc70f21f4fe77ad4bf926b201b0/pyout/elements.py#L268-L285,underline text in label widget,"Classify `value` of bold, color, and underline keys.

    Parameters
    ----------
    value : style value

    Returns
    -------
    str, {""simple"", ""lookup"", ""re_lookup"", ""interval""}"
3170,python,https://github.com/Gbps/fastlog/blob/8edb2327d72191510302c4654ffaa1691fe31277/fastlog/term.py#L117-L131,underline text in label widget,"Returns an escape for a terminal text formatting type, or a list of types.

    Valid types are:
        * 'i' for 'italic'
        * 'b' for 'bold'
        * 'u' for 'underline'
        * 'r' for 'reverse'"
3171,php,https://github.com/edineibauer/helpers/blob/3ed14fec3a8f2f282107f79f6bd1ca11e6882300/public/src/Helpers/Helper.php#L264-L286,underline text in label widget,"@param $string STRING = string em camelCase ou com underline
@return string STRING = com espaços em vez de camelCase"
3172,python,https://github.com/RudolfCardinal/pythonlib/blob/0b84cb35f38bd7d8723958dae51b480a829b7227/cardinal_pythonlib/sphinxtools.py#L78-L92,underline text in label widget,"Underlines a heading for RST files.

    Args:
        heading: text to underline
        underline_char: character to use

    Returns:
        underlined heading, over two lines (without a final terminating
        newline)"
3173,java,https://github.com/landawn/AbacusUtil/blob/544b7720175d15e9329f83dd22a8cc5fa4515e12/src/com/landawn/abacus/util/Joiner.java#L1134-L1136,underline text in label widget,"<pre>
The underline {@code StringBuilder} will be recycled after this method is called if {@code resueStringBuilder} is set to {@code true},
and should not continue to this instance.
</pre>

@param mapper
@return"
3174,python,https://github.com/manns/pyspread/blob/0e2fd44c2e0f06605efc3058c20a43a8c1f9e7e0/pyspread/src/actions/_grid_cell_actions.py#L186-L207,underline text in label widget,"Sets cell attr for key cell and mark grid content as changed

        Parameters
        ----------

        attr: dict
        \tContains cell attribute keys
        \tkeys in [""borderwidth_bottom"", ""borderwidth_right"",
        \t""bordercolor_bottom"", ""bordercolor_right"",
        \t""bgcolor"", ""textfont"",
        \t""pointsize"", ""fontweight"", ""fontstyle"", ""textcolor"", ""underline"",
        \t""strikethrough"", ""angle"", ""column-width"", ""row-height"",
        \t""vertical_align"", ""justification"", ""frozen"", ""merge_area""]"
3175,java,https://github.com/khuxtable/seaglass/blob/f25ecba622923d7b29b64cb7d6068dd8005989b3/src/main/java/com/seaglasslookandfeel/util/SeaGlassGraphicsUtils.java#L365-L374,underline text in label widget,"Draw text with an emphasized background.

@param g
the Graphics context to draw with.
@param foreground
the foreground color.
@param emphasis
the emphasis color.
@param s
the text to draw.
@param underlinedIndex
the index to underline.
@param x
the x coordinate to draw at.
@param y
the y coordinate to draw at."
3176,python,https://github.com/chrisjsewell/jsonextended/blob/c3a7a880cc09789b3c61204265dcbb127be76c8a/jsonextended/mockpath.py#L994-L1028,underline text in label widget,"Colorize text.

    Available text colors:
        red, green, yellow, blue, magenta, cyan, white.

    Available text highlights:
        on_red, on_green, on_yellow, on_blue, on_magenta, on_cyan, on_white.

    Available attributes:
        bold, dark, underline, blink, reverse, concealed.

    Examples
    --------
    >>> txt = colortxt('Hello, World!', 'red', 'on_grey', ['bold'])
    >>> print(txt)
    \x1b[1m\x1b[40m\x1b[31mHello, World!\x1b[0m"
3177,python,https://github.com/moralrecordings/mrcrowbar/blob/b1ed882c4555552e7656b2d84aca543184577fa3/mrcrowbar/ansi.py#L44-L109,underline text in label widget,"Returns the ANSI escape sequence to set character formatting.

    foreground
        Foreground colour to use. Accepted types: None, int (xterm
        palette ID), tuple (RGB, RGBA), Colour

    background
        Background colour to use. Accepted types: None, int (xterm
        palette ID), tuple (RGB, RGBA), Colour

    bold
        Enable bold text (default: False)

    faint
        Enable faint text (default: False)

    italic
        Enable italic text (default: False)

    underline
        Enable underlined text (default: False)

    blink
        Enable blinky text (default: False)

    inverted
        Enable inverted text (default: False)"
3178,python,https://github.com/andrenarchy/krypy/blob/4883ec9a61d64ea56489e15c35cc40f0633ab2f1/krypy/utils.py#L1129-L1246,underline text in label widget,"Compute several kinds of Ritz pairs from an Arnoldi/Lanczos relation.

    This function computes Ritz, harmonic Ritz or improved harmonic Ritz values
    and vectors with respect to the Krylov subspace :math:`K_n(A,v)` from the
    extended Hessenberg matrix :math:`\\underline{H}_n` generated with n
    iterations the Arnoldi algorithm applied to A and v.

    :param H: Hessenberg matrix from Arnoldi/Lanczos algorithm.
    :param V: (optional) Arnoldi/Lanczos vectors,
      :math:`V\\in\\mathbb{C}^{N,n+1}`. If provided, the Ritz vectors are
      also returned. The Arnoldi vectors have to form an orthonormal basis
      with respect to an inner product.

      **Caution:** if you are using the Lanzcos or Gram-Schmidt Arnoldi
      algorithm without reorthogonalization, then the orthonormality of the
      basis is usually lost. For accurate results it is advisable to use
      the Householder Arnoldi (``ortho='house'``) or modified Gram-Schmidt
      with reorthogonalization (``ortho='dmgs'``).
    :param hermitian: (optional) if set to ``True`` the matrix :math:`H_n` must
      be Hermitian. A Hermitian matrix :math:`H_n` allows for faster and
      often more accurate computation of Ritz pairs.
    :param type: (optional) type of Ritz pairs, may be one of ``'ritz'``,
      ``'harmonic'`` or ``'harmonic_like'``. Two choices of Ritz pairs fit
      in the following description:

      `Given two n-dimensional subspaces`
      :math:`X,Y\subseteq \\mathbb{C}^N`,
      `find a basis`
      :math:`z_1,\ldots,z_n`
      `of`
      :math:`X`
      `and` :math:`\\theta_1,\ldots,\\theta_n\\in\\mathbb{C}`
      such that
      :math:`A z_i - \\theta_i z_i \\perp Y`
      for all :math:`i\\in\{1,\ldots,n\}`.

      In this setting the choices are

      * ``'ritz'``: regular Ritz pairs, i.e. :math:`X=Y=K_n(A,v)`.
      * ``'harmonic'``: harmonic Ritz pairs, i.e.
          :math:`X=K_n(A,v)` and :math:`Y=AK_n(A,v)`.
      * ``'harmonic_improved'``: the returned vectors ``U`` (and ``V``, if
        requested) are the same as with ``type='harmonic'``. The ``theta``
        array contains the improved Ritz values
        :math:`\\theta_i = u_i^* H_n u_i`, cf. section 2 in *Morgan, Zeng.
        Harmonic Projection Methods for Large Non-symmetric Eigenvalue
        Problems. 1998.* It can be shown that the residual norm of improved
        Ritz pairs is always less than or equal to the residual norm of the
        harmonic Ritz pairs. However, the improved Ritz pairs do not fit into
        the framework above since the orthogonality condition is lost.

    :return:

      * If V is not ``None`` then ``theta, U, resnorm, Z`` is returned.
      * If V is ``None`` then ``theta, U, resnorm`` is returned.

      Where

      * ``theta`` are the Ritz values :math:`[\\theta_1,\ldots,\\theta_n]`.
      * ``U`` are the coefficients of the Ritz vectors in the Arnoldi basis,
        i.e. :math:`z_i=Vu_i` where :math:`u_i` is the i-th column of U.
      * ``resnorm`` is a residual norm vector.
      * ``Z`` are the actual Ritz vectors, i.e. ``Z=dot(V,U)``."
3179,python,https://github.com/facelessuser/backrefs/blob/3b3d60f5d57b02044f880aa29c9c5add0e31a34f/tools/unidatadownload.py#L32-L44,unzipping large files,Unzip the Unicode files.
3180,python,https://github.com/mjirik/imtools/blob/eb29fa59df0e0684d8334eb3bc5ef36ea46d1d3a/imtools/sample_data.py#L64-L77,unzipping large files,"Download, unzip and delete."
3181,javascript,https://github.com/feedhenry/fh-forms/blob/87df586b9589e3c636e1e607163862cfb64872dd/lib/impl/importForms/unzipFile.js#L113-L127,unzipping large files,Pushing a single file unzip to the queue.
3182,go,https://github.com/silenceper/pool/blob/92cc9e6ec7b88387d920accd77c6f0701da70dc1/channel.go#L167-L172,unzipping large files,// Ping 检查单条连接是否有效
3183,java,https://github.com/beangle/beangle3/blob/33df2873a5f38e28ac174a1d3b8144eb2f808e64/commons/model/src/main/java/org/beangle/commons/transfer/importer/MultiEntityImporter.java#L71-L95,unzipping large files,"<p>
transferItem.
</p>"
3184,javascript,https://github.com/tgroshon/street.js/blob/8d68d4bc6dd2d6a75a698ac7f361cf3fa1a16c19/src/street.js#L55-L64,unzipping large files,"Download, unzip, and parse the manifest from remote storage"
3185,python,https://github.com/OLC-Bioinformatics/sipprverse/blob/d4f10cdf8e1a39dac0953db61c21c97efc6006de/cgecore/utility.py#L471-L484,unzipping large files,"This function will unzip all files in the runroot directory and
   subdirectories"
3186,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/sitemanager/CmsGlobalForm.java#L212-L229,unzipping large files,Save results.<p>
3187,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/login/CmsSetPasswordDialog.java#L74-L115,unzipping large files,Submits the password.<p>
3188,java,https://github.com/strator-dev/greenpepper/blob/2a61e6c179b74085babcc559d677490b0cad2d30/greenpepper-open/confluence/greenpepper-confluence-code/src/main/java/com/greenpepper/confluence/velocity/ConfluenceGreenPepper.java#L190-L193,unzipping large files,"<p>isConfluenceVersion4.</p>

@return a boolean."
3189,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-redshift/src/main/java/com/amazonaws/services/redshift/model/AvailabilityZone.java#L97-L104,unzipping large files,"<p/>

@param supportedPlatforms"
3190,go,https://github.com/helm/helm/blob/f0218d00f09d4bfb9dc1d5a642a371953fa0c781/pkg/helm/client.go#L503-L523,unzipping large files,// ping executes tiller.Ping RPC.
3191,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/user/CmsGroupEditDialog.java#L191-L215,unzipping large files,Save group.<p>
3192,java,https://github.com/xwiki/xwiki-commons/blob/5374d8c6d966588c1eac7392c83da610dfb9f129/xwiki-commons-tools/xwiki-commons-tool-xar/xwiki-commons-tool-xar-plugin/src/main/java/org/xwiki/tool/xar/UnXARMojo.java#L111-L118,unzipping large files,"Unzip xar artifact and its dependencies.

@throws ArchiverException error when unzip package.O
@throws MojoExecutionException error when unzip package."
3193,python,https://github.com/cozy/python_cozy_management/blob/820cea58458ae3e067fa8cc2da38edbda4681dac/cozy_management/couchdb.py#L220-L230,unzipping large files,Ping CozyDB with existing credentials
3194,go,https://github.com/ulule/limiter/blob/d1a9972e76c234debd9f4cf39c847ea174f0faa4/drivers/store/redis/store.go#L255-L264,unzipping large files,// ping checks if redis is alive.
3195,java,https://github.com/roboconf/roboconf-platform/blob/add54eead479effb138d0ff53a2d637902b82702/core/roboconf-dm-scheduler/src/main/java/net/roboconf/dm/scheduler/internal/RoboconfScheduler.java#L83-L111,unzipping large files,"Starts the scheduler.
<p>
Invoked by iPojo.
</p>"
3196,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/apiserver/pinger.go#L70-L73,unzipping large files,// Stop terminates the ping timeout.
3197,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/gwt/client/ui/contextmenu/CmsAbout.java#L63-L98,unzipping large files,Shows the OpenCms about dialog.<p>
3198,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/gwt/client/validation/CmsValidationController.java#L233-L267,unzipping large files,Starts the asynchronous validation.<p>
3199,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/sitemap/client/control/CmsSitemapController.java#L1501-L1521,unzipping large files,Loads the model pages.<p>
3200,ruby,https://github.com/jpmckinney/tf-idf-similarity/blob/00777f8bee141aea3e22084c8257add7af0cbf5d/lib/tf-idf-similarity/extras/tf_idf_model.rb#L31-L34,unzipping large files,"SMART p, Salton p, Chisholm IDFP"
3201,java,https://github.com/lightblue-platform/lightblue-client/blob/03790aff34e90d3889f60fd6c603c21a21dc1a40/core/src/main/java/com/redhat/lightblue/client/Projection.java#L211-L219,unzipping large files,Adds p into this array projection
3202,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/user/CmsAccountsApp.java#L1183-L1340,unzipping large files,Initializes the toolbar buttons.<p>
3203,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.runtime/src/com/ibm/ws/sib/processor/impl/store/itemstreams/PtoPMessageItemStream.java#L462-L475,unzipping large files,<p>Restore the persistent data for the itemstream.</p>
3204,python,https://github.com/tanghaibao/goatools/blob/407682e573a108864a79031f8ca19ee3bf377626/goatools/pvalcalc.py#L34-L39,unzipping large files,Calculate uncorrected p-values.
3205,go,https://github.com/tjfoc/gmsm/blob/18fd8096dc8a3dcd43e9eccbdb4ef598900ae252/sm2/p256.go#L1016-L1037,unzipping large files,// X = a * R mod P
3206,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.runtime/src/com/ibm/ws/sib/processor/impl/ConsumerDispatcher.java#L2758-L2766,unzipping large files,"Returns the p-to-p ItemStream.

@return ReferenceStream"
3207,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/projects/CmsEditProjectForm.java#L442-L455,unzipping large files,Saves an existing project.<p>
3208,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/components/CmsToolBar.java#L445-L450,unzipping large files,Refreshes the user drop down.<p>
3209,go,https://github.com/glycerine/zygomys/blob/36f1c7120ff2d831cebbb6f059ddc948273a8b56/zygo/pratt.go#L591-L599,unzipping large files,// Advance sets p.NextToken
3210,php,https://github.com/markwatkinson/luminous/blob/4adc18f414534abe986133d6d38e8e9787d32e69/src/Luminous/Scanners/EcmaScriptScanner.php#L223-L236,unzipping large files,c+p from HTML scanner
3211,python,https://github.com/bsolomon1124/pyfinance/blob/c95925209a809b4e648e79cbeaf7711d8e5ff1a6/pyfinance/ols.py#L224-L226,unzipping large files,p-value of the F-statistic.
3212,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/acacia/client/widgets/CmsTinyMCEWidget.java#L406-L412,unzipping large files,Propagates the a focus event.<p>
3213,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/apps/searchindex/CmsSearchindexRebuild.java#L108-L117,unzipping large files,Starts the rebuild thread.<p>
